iter	Logloss
142	0.08537729401
143	0.08509656954
144	0.08481343813
145	0.08454023924
146	0.08421305487
147	0.08404376199
148	0.08391007013
149	0.08371311538
150	0.083487878
151	0.08331918064
152	0.08320149172
153	0.08305040124
154	0.08288073463
155	0.08274601826
156	0.08258177623
157	0.0824419754
158	0.08226005497
159	0.08207895055
160	0.08192721743
161	0.08164061244
162	0.08135809409
163	0.08112799395
164	0.08100968828
165	0.08081987256
166	0.0807208138
167	0.08057062065
168	0.08040601813
169	0.08024713205
170	0.08007184884
171	0.07996934209
172	0.07978415918
173	0.07963293211
174	0.07948361948
175	0.07937120259
176	0.07919653826
177	0.07907719336
178	0.07893402657
179	0.07876008839
180	0.07859416988
181	0.07842297638
182	0.07825183506
183	0.07816752875
184	0.07802590691
185	0.0778487794
186	0.07773478062
187	0.07760011054
188	0.07741476373
189	0.07725263703
190	0.07703479075
191	0.07683226396
192	0.07667302937
193	0.0766006899
194	0.07647434175
195	0.07633127404
196	0.07622684666
197	0.07610927261
198	0.07593526263
199	0.07576008951
200	0.07567290284
201	0.07560213126
202	0.07548937423
203	0.07536844486
204	0.07525121321
205	0.07504620715
206	0.07487580521
207	0.07465435721
208	0.0745294738
209	0.07438435979
210	0.07422249856
211	0.07408573205
212	0.07400997066
213	0.07392426569
214	0.07382974284
215	0.0736631203
216	0.07352203444
217	0.07342486718
218	0.07328879979
219	0.07323250138
220	0.07303667478
221	0.07294361239
222	0.07286043211
223	0.07277200164
224	0.07261133625
225	0.07252766371
226	0.07232955539
227	0.07222651495
228	0.07216000772
229	0.07206173466
230	0.07196947352
231	0.07179911695
232	0.07169407273
233	0.07157280086
234	0.07146634764
235	0.07134490399
236	0.07124396769
237	0.07119159369
238	0.07112463016
239	0.07103694549
240	0.07094772398
241	0.07084424957
242	0.07073921172
243	0.07065456238
244	0.07052982924
245	0.07040652031
246	0.07028188612
247	0.07018109664
248	0.0700235558
249	0.06993425868
250	0.06984981506
251	0.0697185625
252	0.06963106389
253	0.06943966638
254	0.06936680529
255	0.06930151338
256	0.06913930526
257	0.06905332037
258	0.06884527261
259	0.06873010904
260	0.06859263746
261	0.0684040625
262	0.06830763713
263	0.06820836564
264	0.06814208778
265	0.06799854988
266	0.06792031581
267	0.06782811317
268	0.06771899334
269	0.06765509409
270	0.0675613834
271	0.06742434814
272	0.06734942239
273	0.06727544015
274	0.06724444037
275	0.06717095285
276	0.06705124656
277	0.06694638479
278	0.06685274134
279	0.0667670771
280	0.06663876711
281	0.06653430896
282	0.06638497569
283	0.06624997804
284	0.06614683573
285	0.06602303387
286	0.06593393224
287	0.06586825212
288	0.06580765758
289	0.06575252885
290	0.06563531183
291	0.0654897935
292	0.0654115267
293	0.06534930613
294	0.06526271098
295	0.06520320172
296	0.06509036649
297	0.06502367053
298	0.06493333226
299	0.06482772649
300	0.06474366893
301	0.06464059405
302	0.06455654745
303	0.06449695414
304	0.06440747391
305	0.06435127887
306	0.06426157621
307	0.0641749862
308	0.06412835991
309	0.06402105211
310	0.063928909
311	0.06386843761
312	0.06376862051
313	0.06369160597
314	0.06361129872
315	0.06347395495
316	0.06337022618
317	0.06326743998
318	0.06314733488
319	0.06306415403
320	0.06300289379
321	0.06297131841
322	0.06282690429
323	0.06275670104
324	0.06270165068
325	0.06263487417
326	0.06257091656
327	0.06251545022
328	0.06244438579
329	0.06236999863
330	0.06224024698
331	0.06214836983
332	0.06209033476
333	0.06204791827
334	0.06190072537
335	0.0618392368
336	0.06177593846
337	0.0616757609
338	0.0616112085
339	0.06156563581
340	0.0614957184
341	0.06141940153
342	0.06134720257
343	0.06127103645
344	0.06117670531
345	0.06105539721
346	0.06098846313
347	0.06092783606
348	0.0608293993
349	0.06076831695
350	0.06072181322
351	0.06062823336
352	0.06056271252
353	0.06049783872
354	0.06041120522
355	0.06033228473
356	0.06022543447
357	0.06008295825
358	0.05999546567
359	0.05993700738
360	0.05987317769
361	0.05979919139
362	0.05975058517
363	0.05970500407
364	0.05962000196
365	0.05956718539
366	0.05950106214
367	0.05944760413
368	0.05939169732
369	0.05930229689
370	0.05917753959
371	0.05908854992
372	0.05905117497
373	0.05899614922
374	0.05892924029
375	0.05885078586
376	0.05871674214
377	0.05866911622
378	0.05862675939
379	0.05855979757
380	0.05852566429
381	0.0584705159
382	0.05839997185
383	0.05833706921
384	0.0582433037
385	0.05815395939
386	0.05806584785
387	0.05794797531
388	0.05790373798
389	0.05777457138
390	0.05769388272
391	0.05765548361
392	0.05760643783
393	0.05753610667
394	0.05747361976
395	0.05741831838
396	0.05733469891
397	0.0570985553
398	0.05706511957
399	0.05700618533
400	0.05694071377
401	0.05688599496
402	0.05679873743
403	0.05661563757
404	0.0565647206
405	0.0564432845
406	0.05633476027
407	0.05625792568
408	0.05619481529
409	0.05612445349
410	0.05603521739
411	0.05597507031
412	0.05587104302
413	0.05575365239
414	0.05564453047
415	0.05560248392
416	0.05557089919
417	0.0554881556
418	0.05542011208
419	0.05531326696
420	0.05521423847
421	0.05511981247
422	0.05506285381
423	0.05500901146
424	0.05488423449
425	0.05484795842
426	0.05475919583
427	0.05471153352
428	0.05465485374
429	0.05457939411
430	0.05450035878
431	0.05441588963
432	0.05436052004
433	0.05428525197
434	0.05422730355
435	0.05417978951
436	0.05409352771
437	0.05404641051
438	0.05400149579
439	0.05390335986
440	0.05385118565
441	0.05380581231
442	0.05376155284
443	0.05371963581
444	0.05365134626
445	0.05357962297
446	0.05354992723
447	0.05347048257
448	0.0534207131
449	0.05337097026
450	0.05326902726
451	0.05317237712
452	0.05310840958
453	0.05306481657
454	0.05300357265
455	0.05294570297
456	0.05286987398
457	0.05280700802
458	0.05274704349
459	0.05267369263
460	0.05259196753
461	0.05247220663
462	0.05240547187
463	0.05234936759
464	0.05231256744
465	0.05227528876
466	0.05219497676
467	0.05214533412
468	0.05205184734
469	0.05198967017
470	0.05195734142
471	0.05189621674
472	0.05186724858
473	0.05182300412
474	0.0517545906
475	0.05169805825
476	0.0516211126
477	0.05156117567
478	0.05150908086
479	0.05141807574
480	0.05133428577
481	0.05125258652
482	0.05121111857
483	0.05115367462
484	0.05110593633
485	0.05104070567
486	0.05099357932
487	0.05094482473
488	0.05091507643
489	0.05085567255
490	0.05081125362
491	0.05076042205
492	0.05070546688
493	0.0506717225
494	0.0506325077
495	0.05059686847
496	0.05054758147
497	0.05053139504
498	0.05044345235
499	0.0503742429
500	0.050309858
501	0.05026870206
502	0.05022189962
503	0.05014086502
504	0.05009696538
505	0.05002773245
506	0.04995020891
507	0.04990483469
508	0.04982417556
509	0.04978009455
510	0.04975743859
511	0.04974266926
512	0.04970835098
513	0.04961542866
514	0.04954267188
515	0.04946953744
516	0.04940320505
517	0.04936090317
518	0.04933694816
519	0.04926556134
520	0.04918946912
521	0.04913064286
522	0.04906121718
523	0.04903777897
524	0.04899341145
525	0.04895218202
526	0.04888523509
527	0.04882109872
528	0.04877765919
529	0.04870550194
530	0.0486439225
531	0.04860182448
532	0.04857588804
533	0.04852865807
534	0.0484875319
535	0.04843945347
536	0.04837974368
537	0.04830428367
538	0.0482030153
539	0.04808206026
540	0.04804348268
541	0.04801070995
542	0.04796165266
543	0.04790591461
544	0.04786196305
545	0.04781982329
546	0.0477682731
547	0.04773366478
548	0.04765350518
549	0.04759869025
550	0.04753456322
551	0.04745715817
552	0.04740489007
553	0.04737193729
554	0.04729165887
555	0.04721521024
556	0.04717648037
557	0.04711851806
558	0.0470856358
559	0.04701288117
560	0.04694106285
561	0.04692625599
562	0.0468586455
563	0.04683619826
564	0.04679374362
565	0.04674972947
566	0.04671608218
567	0.04664756346
568	0.04662672539
569	0.04657014333
570	0.04653001314
571	0.04647856591
572	0.04641318619
573	0.04635013548
574	0.04631900427
575	0.04625689662
576	0.04622238101
577	0.04618225489
578	0.04614938656
579	0.04610796992
580	0.04608115069
581	0.04601411894
582	0.04596858151
583	0.04592137676
584	0.04589112932
585	0.04587753909
586	0.04581727024
587	0.04571759676
588	0.04567934022
589	0.04565358001
590	0.04562868641
591	0.04559116891
592	0.04556708589
593	0.04552584974
594	0.04546570771
595	0.04543119315
596	0.04540789936
597	0.0453232352
598	0.04530329136
599	0.0452214969
600	0.04517319761
601	0.04512132613
602	0.0450631485
603	0.04502987241
604	0.04500129149
605	0.0449513935
606	0.04491330679
607	0.04486946342
608	0.04483360362
609	0.04476781647
610	0.04474156632
611	0.04472290719
612	0.04470044906
613	0.04468071956
614	0.04461166956
615	0.04457011896
616	0.04450403414
617	0.04444588167
618	0.04440641996
619	0.04435200208
620	0.04431973872
621	0.04426261525
622	0.04423487353
623	0.04422286848
624	0.04415032708
625	0.04410699015
626	0.04406256562
627	0.04401516235
628	0.043966149
629	0.04389468666
630	0.04385953978
631	0.04384238585
632	0.04381600041
633	0.04378976661
634	0.04375701541
635	0.04371830644
636	0.04369144841
637	0.04365055747
638	0.04361375537
639	0.04358111473
640	0.04354042461
641	0.0434864967
642	0.04343042265
643	0.04339966313
644	0.04336908366
645	0.0433368702
646	0.04329489594
647	0.04323796545
648	0.04321705288
649	0.0431369599
650	0.04311578128
651	0.04306187985
652	0.04302077579
653	0.04298260471
654	0.04291551931
655	0.04290445452
656	0.04288408529
657	0.04286358194
658	0.04283163175
659	0.04272695571
660	0.04268123196
661	0.04264173505
662	0.0426224781
663	0.04254646048
664	0.04249828842
665	0.04247044825
666	0.04240540091
667	0.04236379216
668	0.0423298962
669	0.042301225
670	0.04227850899
671	0.0422252358
672	0.04219627991
673	0.04217114104
674	0.04211030628
675	0.04202245636
676	0.04198183396
677	0.04193979938
678	0.04184093379
679	0.04181489594
680	0.04176100624
681	0.04170486494
682	0.04168705331
683	0.04159614255
684	0.04153159239
685	0.04151402606
686	0.04148653876
687	0.04143933929
688	0.04135705251
689	0.04133429664
690	0.04128264638
691	0.04125917806
692	0.04122250693
693	0.04117742278
694	0.04109309114
695	0.04106698459
696	0.04103446715
697	0.04098783982
698	0.04096918469
699	0.04094852008
700	0.04093003913
701	0.04089397607
702	0.04079999551
703	0.04077972705
704	0.04075692385
705	0.04070451111
706	0.04067019695
707	0.04061272788
708	0.04058982999
709	0.04057486416
710	0.04053225265
711	0.04048625829
712	0.04043968819
713	0.04040105133
714	0.04034987985
715	0.04032780074
716	0.04030979453
717	0.04027523341
718	0.04022122797
719	0.04019166314
720	0.04011237332
721	0.04009116023
722	0.04007451173
723	0.04004397418
724	0.04001015574
725	0.0399458466
726	0.03992756271
727	0.0399035713
728	0.03984733854
729	0.03980565673
730	0.03976413012
731	0.03972422641
732	0.03965878157
733	0.03963241422
734	0.03961605525
735	0.03958463804
736	0.03955951783
737	0.03947265765
738	0.03945273724
739	0.03940048791
740	0.03936410737
741	0.03933103797
742	0.03931391752
743	0.03928942485
744	0.03926779984
745	0.03925126453
746	0.03922902421
747	0.03915232424
748	0.03913428996
749	0.03909906536
750	0.03903416223
751	0.03901621287
752	0.03899820626
753	0.03897431976
754	0.03893244525
755	0.03887241974
756	0.03882699036
757	0.03881186138
758	0.03872393746
759	0.03867347297
760	0.03863646608
761	0.03854776066
762	0.03851552199
763	0.03846158538
764	0.03840330192
765	0.03836789743
766	0.03833037511
767	0.03830888552
768	0.03827593429
769	0.03825382844
770	0.03820820718
771	0.03817903806
772	0.03814344187
773	0.03810707248
774	0.03809612292
775	0.03803593699
776	0.0379867063
777	0.03797200593
778	0.03795358749
779	0.0379079111
780	0.03789130449
781	0.03784370751
782	0.03780182142
783	0.03777029583
784	0.03774070642
785	0.03771880552
786	0.03765855888
787	0.03763426366
788	0.03755235252
789	0.0375108452
790	0.03746264303
791	0.03742739348
792	0.03738233421
793	0.03735478521
794	0.03731175239
795	0.03726375229
796	0.03724215312
797	0.03722109337
798	0.03719856329
799	0.03716266347
800	0.03713548583
801	0.03708228318
802	0.03703189635
803	0.03700297935
804	0.03699135265
805	0.03694535378
806	0.03692737699
807	0.03691263346
808	0.036879804
809	0.03685908193
810	0.03684633609
811	0.03683399802
812	0.03678105034
813	0.0367408353
814	0.0367145949
815	0.03669982163
816	0.03666100034
817	0.03657777325
818	0.03651664383
819	0.03645575634
820	0.03644263101
821	0.03643518321
822	0.03638888074
823	0.03635395782
824	0.03632955031
825	0.03628095872
826	0.03624863043
827	0.03619412849
828	0.03615572691
829	0.03611617874
830	0.03609717892
831	0.03608323852
832	0.03605228648
833	0.03598576317
834	0.03596189329
835	0.03593724237
836	0.03591615803
837	0.03590162296
838	0.03587181917
839	0.03585779268
840	0.03582449655
841	0.0357964628
842	0.03577209778
843	0.03575859845
844	0.03574519334
845	0.03570125982
846	0.03565392559
847	0.03563664117
848	0.03562750563
849	0.0355848878
850	0.03556549706
851	0.03555073205
852	0.03551712868
853	0.03549644905
854	0.03548346363
855	0.03542785762
856	0.03541535136
857	0.0353667078
858	0.03533998185
859	0.0352989108
860	0.03528992412
861	0.03523464844
862	0.03521961842
863	0.03516209428
864	0.03513268211
865	0.03512211562
866	0.0350795502
867	0.03503361178
868	0.03502400428
869	0.03500736046
870	0.03495763655
871	0.03493308468
872	0.03492136954
873	0.03487579988
874	0.03486117265
875	0.03483700576
876	0.03479124829
877	0.03472042205
878	0.0346797065
879	0.03462723382
880	0.03461079392
881	0.03459039954
882	0.03456714171
883	0.03455453362
884	0.03452967881
885	0.03451880655
886	0.0344965138
887	0.03447952977
888	0.03446854329
889	0.03445120978
890	0.0344422591
891	0.03439880742
892	0.03434747104
893	0.03429600418
894	0.03427978842
895	0.03427161516
896	0.03423757074
897	0.03418741781
898	0.03413879388
899	0.03409546529
900	0.03408790786
901	0.03404887877
902	0.0340371029
903	0.03402222675
904	0.03401045561
905	0.03398172867
906	0.03391087683
907	0.03388822787
908	0.03387978999
909	0.03383786377
910	0.03382575385
911	0.03380567709
912	0.03378749801
913	0.03375618176
914	0.03371918461
915	0.0336618025
916	0.03359372165
917	0.03354382226
918	0.03349686682
919	0.03344784438
920	0.03341944282
921	0.03341218666
922	0.03340073179
923	0.03339377061
924	0.03336946877
925	0.03333360651
926	0.03330190531
927	0.03329588943
928	0.03327764624
929	0.03326721885
930	0.03325076408
931	0.03322139624
932	0.03320313176
933	0.03316556444
934	0.03312377505
935	0.03309296465
936	0.03303528482
937	0.03302176948
938	0.03298424583
939	0.03296403177
940	0.03294976246
941	0.03291627537
942	0.03285620219
943	0.0328241996
944	0.03281154218
945	0.03278962348
946	0.032760875
947	0.03274200745
948	0.03271671032
949	0.03268927968
950	0.03266850716
951	0.03264840016
952	0.03262277852
953	0.03258805083
954	0.0325577177
955	0.03254971333
956	0.03253209114
957	0.03250315458
958	0.03247805542
959	0.03242268493
960	0.03240258573
961	0.03239269089
962	0.03236622573
963	0.03235886953
964	0.03233900915
965	0.03231924865
966	0.03229186345
967	0.0322654551
968	0.0322527721
969	0.03223039949
970	0.03221146747
971	0.03220201611
972	0.03218695071
973	0.0321524642
974	0.03212917553
975	0.03206303669
976	0.0319959505
977	0.03196331494
978	0.03192585394
979	0.03190066339
980	0.03185435921
981	0.03182795134
982	0.03181570086
983	0.03180376138
984	0.03178479908
985	0.03174848795
986	0.03168823364
987	0.03167715541
988	0.03162674972
989	0.03159255832
990	0.03158053921
991	0.03156259206
992	0.0315418166
993	0.03149156837
994	0.03148495535
995	0.03146470241
996	0.03143033203
997	0.03140476226
998	0.03134362645
999	0.03131728515
